movieName,name,year,rating,genre,image,summary
tt0427900,Stillwater ,2005,4.2,"Thriller,15 November 2005 (USA)
","https://m.media-amazon.com/images/M/MV5BMjE5NDE4MDk5MF5BMl5BanBnXkFtZTcwNzgyOTgzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A troubled young man searches for his past. Set in the Deep South, Stillwater explores the experiences of Andrew Morrison, a recent college graduate struggling to discover his familial ...
                    "
tt0085356,Conquest ,1983,5.2,"Action,Adventure,Fantasy,6 April 1984 (USA)
","https://m.media-amazon.com/images/M/MV5BNGE1ZGNmZmUtNzY0ZC00MGUzLWE4NTAtNTVlYjIzNWM4NzJkL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A young man, armed with a magical bow and arrows, embarks on a mystical journey through a mystical land to rid it of all evil and joins forces with an outlaw to take down an evil witch bent on claiming the magic bow for evil.
            "
tt0073240,The Killer Elite ,1975,6.0,"Action,Crime,Thriller,19 December 1975 (USA)
","https://m.media-amazon.com/images/M/MV5BN2ZmNTQ3ZTUtMWIzNi00MGEyLTk5NDYtOWRiOGUyMzdjNzFlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Mike Locke, who works for a private security firm affiliated with the C.I.A., is betrayed by his partner and left apparently crippled for life.
            "
tt0273842,Motocrossed ,2001,6.6,"Action,Adventure,Family,TV Movie 16 February 2001
","https://m.media-amazon.com/images/M/MV5BMTQ1NzY0OTk1MF5BMl5BanBnXkFtZTgwNDU3NDM0NzE@._V1_UY268_CR9,0,182,268_AL_.jpg","
                    A young girl secretly poses as her twin brother to win the big motocross race for him after he breaks his leg.
            "
tt0295529,Power Play ,2003,3.5,"Action,Thriller,25 April 2003 (Japan)
","https://m.media-amazon.com/images/M/MV5BMTIxOTcwMTAwMV5BMl5BanBnXkFtZTcwMzY2MTgyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A reporter attempts to figure out why there has been an energy crisis in the United States. Complicating matters are a series of aftershocks from a powerful earthquake, strangers firing ...
                    "
tt0209174,Nobody Knows Anybody ,1999,5.9,"Drama,Thriller,26 November 1999 (Spain)
","https://m.media-amazon.com/images/M/MV5BZGYyNGIwNjQtMmNlMi00MzYyLTgxZTAtMmY2ODZhNWVlODllXkEyXkFqcGdeQXVyMjUxOTQ5MzA@._V1_UY268_CR9,0,182,268_AL_.jpg","
                    An aspiring novelist receives a charge that will change his life completely.
            "
tt0245192,Kahpe Bizans ,1999,5.7,"Comedy,History,1999 (Turkey)
","https://m.media-amazon.com/images/M/MV5BZTAzMjM4OWMtNTExOS00NGVmLTgyMGYtZmVkYzkyM2MwZTJjXkEyXkFqcGdeQXVyMTg5MDIyNTk@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    Kahpe Bizans tells us the story of Yetis Bey(Cem Davran)and his struggle with Byzantian Emperor(Illetyus)in a humorous way.
            "
tt0015624,The Big Parade ,1925,7.9,"Drama,Romance,War,1926 (Austria)
","https://m.media-amazon.com/images/M/MV5BNjY2MTA1MjExNV5BMl5BanBnXkFtZTgwNzQ2ODAyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A young American soldier witnesses the horrors of the Great War.
            "
tt0114003,Not Like Us ,1995,4.3,"Horror,Sci-Fi,15 August 1995 (USA)
","https://m.media-amazon.com/images/M/MV5BMTIzODA3ODc3OF5BMl5BanBnXkFtZTYwNTU5NTA5._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A sexy, horror-filled story featuring two gorgeous aliens who move into a small American town.
            "
tt0261992,Winter Break ,2003,5.0,"Comedy,Drama,13 August 2003 (Norway)
","https://m.media-amazon.com/images/M/MV5BMTgzODIyMTE5NV5BMl5BanBnXkFtZTcwMzc3MzMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Four post-college men living in Aspen try to figure out what to do with their lives.
            "
tt0408309,"Carmilla, the Lesbian Vampire ",2004,1.6,"Horror,Video 13 April 2004
","https://m.media-amazon.com/images/M/MV5BMTk3ODk4MTQ3OF5BMl5BanBnXkFtZTcwNDg4MTcyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Two of horrordom's most feared creatures against one another. When young Jenna becomes affected by a mysterious vampiric disease, she begins to hallucinate, and her father whisks her away on a journey to find the source of the infection.
            "
tt0338963,Encrypt ,2003,4.2,"Sci-Fi,TV Movie 14 June 2003
","https://m.media-amazon.com/images/M/MV5BMjEzNTA2NDY5M15BMl5BanBnXkFtZTcwMzE2MTIzMg@@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    By the year 2068, the Earth's ozone is gone, violent and uncontrollable storms are razing it's surface as a result. A small group of military survivors are the defenders of the last of ...
                    "
tt0416051,Mr. Fix It ,2006,5.5,"Comedy,Romance,26 December 2006 (USA)
","https://m.media-amazon.com/images/M/MV5BMTU1Njk1NjM2Nl5BMl5BanBnXkFtZTcwOTMzNjU0MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A man who tricks women into returning to their ex-boyfriends soon finds himself falling for one of his marks.
            "
tt0379307,Greendale ,2003,6.3,"Musical,Drama,9 October 2003 (USA)
","https://m.media-amazon.com/images/M/MV5BMTU2OTI2OTM4N15BMl5BanBnXkFtZTcwMDUyNjAwMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A musical look at the lives and struggles of people in the small fictional town called Greendale.
            "
tt0097982,Nightwish ,1989,4.9,"Horror,21 April 1990 (Taiwan)
","https://m.media-amazon.com/images/M/MV5BNGE2YjVkYjctYzM3Zi00YjFjLWEyNDUtOTlmNGEwZjEzZmVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A professor and four graduate students journey to a crumbling mansion to investigate paranormal activity and must battle ghosts, aliens and satanic entities.
            "
tt0430926,Bloodsuckers ,2005,4.4,"Action,Horror,Sci-Fi,TV Movie 30 July 2005
","https://m.media-amazon.com/images/M/MV5BMTIwNDk3ODY4NF5BMl5BanBnXkFtZTcwMjUxMzgzMQ@@._V1_UY268_CR43,0,182,268_AL_.jpg","
                    Intergalactic vampire hunters. ""Buffy"" meets ""Star Trek"" in a ""Mad Max"" world.
            "
tt0366416,Peas at 5:30 ,2004,7.0,"Comedy,Drama,Romance,4 March 2004 (Germany)
","https://m.media-amazon.com/images/M/MV5BMjYxNjQxN2ItYTAxYi00MmY4LTljZDgtNjQxOWJiNGQzNTBjXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A film director loses his sight in an accident and must learn to live without his eyes. He and the blind woman assigned to help him go on a funny and romantic adventure that will change both their lives.
            "
tt0070731,Steelyard Blues ,1973,5.4,"Comedy,Crime,9 February 1973 (Finland)
","https://m.media-amazon.com/images/M/MV5BZDZkNjMzM2QtZDg1YS00ZmEwLWE2YjktMjI3Y2I4ZmY5MDU0L2ltYWdlXkEyXkFqcGdeQXVyNTA2NDc4OA@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A group of misfits decide to leave for a place that they can all be free. Their mode of transportation is a PBY flying boat. The only problem is that the PBY needs a lot of work and they ...
                    "
tt0318276,Adrenaline ,2003,3.7,"Crime,Drama,Romance,10 April 2003 (Netherlands)
","https://m.media-amazon.com/images/M/MV5BMTk4MTA0MDI1Nl5BMl5BanBnXkFtZTYwODY1NDk5._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Jason joins a group of criminal thrill-seekers to find out what happened with his vanished girlfriend.
            "
tt0119534,The Alarmist ,1997,5.0,"Comedy,16 October 1998 (USA)
","https://m.media-amazon.com/images/M/MV5BMWQ2ZDdjNWYtNTY1Yy00MGIzLTg4NDQtYTFmYTJjZTFhYzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg","
                    Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss...
                    "
tt0095215,Ghost Town ,1988,5.4,"Action,Horror,Western,11 November 1988 (USA)
","https://m.media-amazon.com/images/M/MV5BZWEwMmJiZWUtZjAzNS00YzVhLWJjODAtODNhZTEzN2VlNzU3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A modern-day deputy tracks an abducted girl to a ghost town, and the spirits of the past who took her.
            "
tt0375697,The Delicious ,2003,6.7,"Comedy,Short,18 June 2003 (USA)
","https://m.media-amazon.com/images/M/MV5BMDU0OWFkNWUtYjIzZC00NDVkLTljMDUtYTIyY2JiNTdiYzUyXkEyXkFqcGdeQXVyMTEzNzczMA@@._V1_UY268_CR99,0,182,268_AL_.jpg","
                    A conservative yuppie banker finds an unusual piece of clothing in his closet and tries it on. Soon, it has taken over his life.
            "
tt0110763,The Pagemaster ,1994,6.1,"Animation,Adventure,Comedy,23 November 1994 (USA)
","https://m.media-amazon.com/images/M/MV5BZjY1NjRjZjEtYjNhNS00YzY5LThjMGQtYmE0OTE3MGFiM2MyXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A cowardly boy, who buries himself in accident statistics, enters a library to escape a storm, only to be transformed into an animated illustration by the Pagemaster. He has to work through obstacles from classic books to return to real-life.
            "
tt0309897,Nothing More ,2001,6.4,"Comedy,Romance,30 May 2003 (Italy)
","https://m.media-amazon.com/images/M/MV5BNTI2MTc2NTI5NV5BMl5BanBnXkFtZTcwMzY0OTkyMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg","
                    In Havana, a post office branch is more than a place of bureaucratic rules and regulations to ensure effective public services. This is where Carla Perez works. A young dreamer, this ...
                    "
tt0489318,The Ungodly ,2007,5.6,"Crime,Horror,Thriller,25 January 2008 (Spain)
","https://m.media-amazon.com/images/M/MV5BMTI0Mjc1NDk2Ml5BMl5BanBnXkFtZTcwNDQyNTM2MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    Mickey is about to get his big break as an amateur filmmaker, from a serial killer who turns him and his camera into 'the perfect witness'.
            "
tt0066714,The Six Wives of Henry VIII             ,,8.4,"Drama,History,Romance,TV Mini-Series (1970)
","https://m.media-amazon.com/images/M/MV5BMTIwODQ5MDIwNF5BMl5BanBnXkFtZTYwMTc0NzU5._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A six-episode dramatization of Henry VIII's relationships with each of his six wives. Each episode is devoted to one wife, and is a complete play in itself.
            "
tt0073260,The Land That Time Forgot ,1974,5.7,"Adventure,Fantasy,13 August 1975 (USA)
","https://m.media-amazon.com/images/M/MV5BM2MyMTY4OTQtYTA3Mi00N2FmLTk5ZDgtOWU1NGJiN2Y3OWFlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    During World War I, a German U-boat sinks a British ship and takes the survivors on board. After it takes a wrong turn, the submarine takes them to the unknown land of Caprona, where they find dinosaurs and neanderthals.
            "
tt0313473,"Eliana, Eliana ",2002,6.8,"Drama,7 March 2003 (USA)
","https://m.media-amazon.com/images/M/MV5BNTQwNDU3OTAyMF5BMl5BanBnXkFtZTcwMDUxNDE0MQ@@._V1_UY268_CR1,0,182,268_AL_.jpg","
                    After three years of separation, Bunda pays her daughter Eliana a surprise visit.
            "
tt0111285,The Steal ,1995,4.3,"Comedy,Thriller,5 May 1995 (UK)
","https://m.media-amazon.com/images/M/MV5BZjVjMzU1MjQtNjI1My00NWM3LWI0YzgtNWM4YTFmYmMxODEzXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    A young American computer hackeress is hired by a liberal British lawyer to right the wrong done to a third world country by a London investment company. Even the expertise of her building ...
                    "
tt0243415,Mercy Streets ,2000,5.3,"Action,Drama,Crime,31 October 2000 (USA)
","https://m.media-amazon.com/images/M/MV5BNjIzNjI3ODAwN15BMl5BanBnXkFtZTcwMTY2Mjc0OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    Estranged twin brothers - one a con man, the other an Episcopal deacon - accidentally switch places... and find God in the process.
            "
tt0105078,Out on a Limb ,1992,5.4,"Comedy,4 September 1992 (USA)
","https://m.media-amazon.com/images/M/MV5BMmE4MTNkZDEtOTk2MC00YjgwLTlhNTktYzY0YWY3MjA3OTc2XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR0,0,182,268_AL_.jpg","
                    Matthew Broderick goes Out on a Limb in this surprising adventure about a financial whiz who takes a wild detour to come to the aid of his kid sister in the small logging town of Buzzsaw.
            "
tt0104361,A Grand Day Out ,1989,7.8,"Animation,Short,Adventure,18 May 1990 (USA)
","https://m.media-amazon.com/images/M/MV5BYWUyNjg5MTktNDk2Yi00YzUwLTkwMjMtZTdlNTcxZTk4OWY0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Wallace takes a break from trying to decide on a holiday destination only to find he has no cheese for his crackers. The solution to both problems is a trip to the moon, with dog Gromit, because everybody knows the moon's made of cheese.
            "
tt0203185,Violent Shit III: Infantry of Doom ,1999,3.9,"Action,Horror,21 March 1999 (Germany)
","https://m.media-amazon.com/images/M/MV5BMzc0MjYxMjktNDFkOC00MzhkLTgyYTktODNjODBlOTc0OTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Karl the Butcher continues his violence on an isolated island, but this time he has his followers.
            "
tt0336325,Dracula II: Ascension ,2003,4.7,"Horror,Video 7 June 2003
","https://m.media-amazon.com/images/M/MV5BMjA2NDcyNTk4M15BMl5BanBnXkFtZTcwMDEzMDAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","
                    A group of medical students discover the body of the infamous count. Soon, they find themselves in the middle of a bizarre and dangerous conflict when a shadowy figure offers them $30 million for the body so that he may harvest his blood.
            "
tt0119427,Judaai ,1997,6.1,"Drama,Romance,1 February 1997 (India)
","https://m.media-amazon.com/images/M/MV5BZWNiM2Y2NzctM2IyMS00ZmQ0LWI5MDUtNzE5NjcxZmI5ODA3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY268_CR13,0,182,268_AL_.jpg","
                    Kaajal marries Ravi an engineer thinking he is wealthy and earns lot under the table.But finds that Ravi is a simple and honest guy.Kaajal then creates a world of her own luxuries like how ...
                    "
tt0378611,Punk Rock Holocaust ,2004,3.5,"Horror,Comedy,Video 31 October 2004
","https://m.media-amazon.com/images/M/MV5BNmI4MWEzNzItMDY4NS00NzI5LTk4NTMtZGIxNDVlOWEyNWU3XkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    In the summer of the 2003, thousands of punk rock kids and musicians attended the Vans Warped Tour. Eight weeks later very few had survived. This is their story.
            "
tt0839949,A Perfect Day ,2006,5.5,"Drama,Family,TV Movie 18 December 2006
","https://m.media-amazon.com/images/M/MV5BNDUxNzc5Nzk1M15BMl5BanBnXkFtZTgwMTAxODkwMzE@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    A family man and suddenly-successful author encounters a mystic stranger who warns him he has only forty more days to live. Based on a novel by Richard Paul Evans.
            "
tt0087313,Garbo Talks ,1984,6.4,"Comedy,Drama,12 October 1984 (USA)
","https://m.media-amazon.com/images/M/MV5BZmJmMDgwNDktNTk5Ny00NDE4LTg3NTYtZDUzZDZmZmFmY2U2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    The son of a woman dying of a brain tumour tries to fulfil his mother's last wish: to meet "
tt0390179,The Land Has Eyes ,2004,5.8,"Drama,January 2004 (USA)
","https://m.media-amazon.com/images/M/MV5BMTk1NjM0MzcwM15BMl5BanBnXkFtZTcwMTU4MDkyMQ@@._V1_UY268_CR40,0,182,268_AL_.jpg","
                    A coming of age story about a young woman, Viki, attempting to escape the stifling conformity of island culture. Inspired by the myth of the Warrior Woman, Viki recovers from the death of her father and fights for justice and freedom.
            "
tt0374089,Nomad: The Warrior ,2005,5.9,"Drama,History,War,17 July 2005 (Kazakhstan)
","https://m.media-amazon.com/images/M/MV5BMTA5OTUwOTM3MzheQTJeQWpwZ15BbWU3MDk5NDU0NDE@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A historical epic set in 18th-century Kazakhstan, where a young man is destined to unite the country's three warring tribes.
            "
tt0366068,Photon             ,,7.3,"Action,Adventure,Family,TV Series (1986– )
","https://m.media-amazon.com/images/M/MV5BMmY0OTQzYzktZmZlNS00ZWI3LTg1MTItZjFmOWI4MjIzMzM1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzAwMzY0MjE@._V1_UY268_CR80,0,182,268_AL_.jpg","
                    Bhodi Li earth's world champion at Photon is selected to join an elite team of Photon Warriars. The Guardians of the Light of Photon work to keep the evil warlord of Arr from taking over the universe.
            "
tt0362389,44 Minutes: The North Hollywood Shoot-Out ,2003,6.4,"Action,Crime,Drama,TV Movie 5 June 2003
","https://m.media-amazon.com/images/M/MV5BMjAwNzAwNDYxMl5BMl5BanBnXkFtZTcwMDMxNTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    After a failed bank robbery, two heavily armed men hold the Los Angeles Police Department at bay for 44 minutes.
            "
tt0105699,Unlawful Entry ,1992,6.3,"Crime,Drama,Thriller,26 June 1992 (USA)
","https://m.media-amazon.com/images/M/MV5BZmMxMjY3ODctMTVlNy00N2UwLWEyMjEtNTViMmJlNmI2MThhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A burglar holds a knife to Karen's throat while her husband does nothing. The couple ends befriending the cop that comes. The friendship ends when the cop beats up the culprit. Karen isn't ready to end it. Things get ugly with the cop.
            "
tt0098936,Twin Peaks             ,,8.8,"Crime,Drama,Mystery,TV Series (1990–1991)
","https://m.media-amazon.com/images/M/MV5BMTExNzk2NjcxNTNeQTJeQWpwZ15BbWU4MDcxOTczOTIx._V1_UY268_CR13,0,182,268_AL_.jpg","
                    An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks.
            "
tt0044735,I Dream of Jeanie ,1952,6.1,"Biography,Drama,Music,15 June 1952 (USA)
","https://m.media-amazon.com/images/M/MV5BMjA3NDM1ODMwN15BMl5BanBnXkFtZTcwMDAxOTYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    The life and career of famed American composer Stephen Foster.
            "
tt0318763,Timecop: The Berlin Decision ,2003,4.7,"Action,Sci-Fi,Video 30 September 2003
","https://m.media-amazon.com/images/M/MV5BODdjOTBiYzQtMGJhMi00ZmM5LTg1MDItYjFiNGVlN2UwNTE5XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Twenty years after a set of events, the TEC (Time Enforcement Commission), the agency that makes sure that no one travels into the past without permission and changes history, is still ...
                    "
tt0119052,The Education of Little Tree ,1997,7.2,"Drama,25 December 1997 (USA)
","https://m.media-amazon.com/images/M/MV5BMTM0MDE3NzcyOF5BMl5BanBnXkFtZTcwNDc5ODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Little Tree is an 8-year-old Cherokee boy who loses his parents during The Great Depression and begins living with his Indian grandparents and learning the Cherokee way of life.
            "
tt0116449,Green Plaid Shirt ,1996,5.7,"Drama,Romance,June 1996 (USA)
","https://m.media-amazon.com/images/M/MV5BMjA5MTA4ODk2Nl5BMl5BanBnXkFtZTcwNzM5MjAzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    The relationship of two gay men and their friends (from the pre-AIDS 1977 to the epidemic late 1980s) with the common theme of a green plaid shirt, which they found at their first meeting at a yard sale.
            "
tt0397769,Cheap Seats: Without Ron Parker             ,,8.1,"Comedy,Sport,TV Series (2004–2006)
","https://m.media-amazon.com/images/M/MV5BYTBlMzg4MGQtNzFhMi00ZGJhLWI3OTEtYjg2ZmFmYTMyMzhiXkEyXkFqcGdeQXVyMTE0ODEzNzQ@._V1_UY268_CR42,0,182,268_AL_.jpg","
                    Randy and Jason play fictitious ESPN research assistants who end up hosting comedy as they comment on the game action and announcers.
            "
tt0049653,The Rainmaker ,1956,7.0,"Romance,Western,13 December 1956 (USA)
","https://m.media-amazon.com/images/M/MV5BYmFmMDJiMDUtMzQyYi00NjI1LWIyZTUtOWMwYWY1NTY2NmI3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    During the Depression, a con-man promises rain to a desperate drought-ridden Kansas town and marriage to a local desperate spinster.
            "
tt0075097,The Premonition ,1976,5.0,"Horror,Sci-Fi,Thriller,11 February 1978 (Mexico)
","https://m.media-amazon.com/images/M/MV5BMjk1NmI3ZDItMjhiZi00MTk2LWJmNzQtZjE0YTg5ZjkyYWRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A young girl who's terrified her insane (birth) mother will take her away from her beloved foster mother. One day, when the birth mother attempts to contact the girl at school, but her ...
                    "
tt0171741,Shot Through the Heart ,1998,7.2,"Drama,War,TV Movie 4 October 1998
","https://m.media-amazon.com/images/M/MV5BOTI0NDY3MjM2NF5BMl5BanBnXkFtZTcwNzE4MTU1MQ@@._V1_UY268_CR43,0,182,268_AL_.jpg","
                    The horrors of war are examined from the view points of lifelong friends, who end up on opposing sides in the war in Sarajevo. One is an expert marksman, who trains the snipers used to ...
                    "
tt0337943,Consequence ,2003,4.9,"Action,Thriller,11 July 2003 (USA)
","https://m.media-amazon.com/images/M/MV5BMTQ4MDQ5MTIzMV5BMl5BanBnXkFtZTcwNTE1ODQyMQ@@._V1_UY268_CR14,0,182,268_AL_.jpg","
                    A man does an identity switch to collect insurance money but finds himself in danger.
            "
tt0103894,Buford's Beach Bunnies ,1993,2.4,"Comedy,16 July 1993 (Turkey)
","https://m.media-amazon.com/images/M/MV5BOGJjZTAyMWYtNzBmOS00YThlLWExYjktYWQyYWUwZjI5NDlhXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Fast-food mogul Harry Buford serves up the best barbecued bunny sandwiches, and the hottest waitresses, in town. His only son, Jeeter, will inherit the empire only if he can overcome his ...
                    "
tt0071189,The Bamboo House of Dolls ,1973,5.4,"Action,Drama,Thriller,August 1976 (USA)
","https://m.media-amazon.com/images/M/MV5BZGY2NmJiMWMtOWY3MS00YTVkLThjMzctZWZiMWU3YmU3YzEwXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    A nurse in a Japanese women's POW camp during World War II masterminds an escapee.
            "
tt0077351,Coach ,1978,4.7,"Comedy,Sport,17 March 1978 (USA)
","https://m.media-amazon.com/images/M/MV5BODQwZmEzMzktYjExOS00ZGM1LWE3NWUtMDI3YzU3MTEzYTgwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    A town hires an Olympic track star named Randy Rawlings to coach the high school basketball team. Randy is hired sight unseen and the town does not know Randy is a woman. The town immediately tries to force her out as soon as she arrives.
            "
tt0089670,National Lampoon's European Vacation ,1985,6.2,"Adventure,Comedy,26 July 1985 (USA)
","https://m.media-amazon.com/images/M/MV5BYTJhZTBlZDQtZGFjNC00OTU1LWFmNDMtZmQ5YzllYzk2NGMwXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    The Griswolds win a vacation tour across Europe where the usual havoc ensues.
            "
tt0089731,One Magic Christmas ,1985,6.6,"Family,Fantasy,22 November 1985 (USA)
","https://m.media-amazon.com/images/M/MV5BOGE0NWRkNTUtMTliMi00OGY4LWFhODUtYzUzZTVmYWRkZmYzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    An angel must show a mother the true meaning of Christmas. It's not just presents and materialistic things, but the people she cares about.
            "
tt0427038,Carlito's Way: Rise to Power ,2005,5.0,"Action,Crime,Drama,Video 1 December 2005
","https://m.media-amazon.com/images/M/MV5BMTQ5MTU3Njk1MF5BMl5BanBnXkFtZTcwNTYxODEzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    In the late 1960s, Carlito Brigante (Hernandez) emerges as the heroin czar of Harlem.
            "
tt0484082,The Class             ,,7.7,"Comedy,Romance,TV Series (2006–2007)
","https://m.media-amazon.com/images/M/MV5BNzA1N2EyZTYtZGNlZi00Njk1LWIwZjQtNmQ1NzkxNzU0MzQ4XkEyXkFqcGdeQXVyNTUwNDQ4NQ@@._V1_UY268_CR6,0,182,268_AL_.jpg","
                    A 27-year-old is reunited with his childhood friends.
            "
tt0079445,The Late Great Planet Earth ,1978,4.1,"Documentary,Drama,25 December 1979 (Argentina)
","https://m.media-amazon.com/images/M/MV5BZjMyNzdlNjYtODIwMC00NTU2LTllMTYtZmU1MjA2Y2M0M2Y4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Events that are prophesied in the Bible are illustrated to show that civilization is headed for doomsday.
            "
tt0429487,The 77th Annual Academy Awards ,2005,6.2,"Music,TV Special 27 February 2005
","https://m.media-amazon.com/images/M/MV5BMTY2MDI3MDMzNV5BMl5BanBnXkFtZTcwMjY4NDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","
                    Films nominated for the annual awards include "
tt0834896,Barricade ,2007,3.8,"Horror,Thriller,Video 9 February 2007
","https://m.media-amazon.com/images/M/MV5BMTc3NjY1NTU2M15BMl5BanBnXkFtZTcwNTIyMTA4MQ@@._V1_UY268_CR5,0,182,268_AL_.jpg","
                    A group of friends are terrorized by a cannibalistic family while camping in The Black Forest of Germany.
            "
tt0115899,The Cyclone ,1996,6.8,"Comedy,Romance,20 December 1996 (Italy)
","https://m.media-amazon.com/images/M/MV5BMzhhM2NiYzQtMTFjMi00OTNjLWIwNzMtN2Q0ZTY5ZWQ1NDMzL2ltYWdlXkEyXkFqcGdeQXVyMjIyMDk1Nzg@._V1_UY268_CR2,0,182,268_AL_.jpg","
                    Levante lives in a small city near Florence (Tuscany, Italy) and his life is plain and a bit boring, until the day the twister arrives: a bus with six Spanish flamenco dancers that will twist Levante and his family life.
            "
tt0751192,Roadrunners             ,,8.3,"Crime,Drama,Mystery,Episode aired 26 November 2000
","https://m.media-amazon.com/images/M/MV5BMjE5MTM1MTY4NF5BMl5BanBnXkFtZTgwMTE1Nzc3MjE@._V1_UY268_CR88,0,182,268_AL_.jpg","
                    Doggett is a little dismayed when Scully investigates a murder in a barely inhabited town in Utah without him. When Scully's car breaks down and she finds the town people aren't as sweet as they seem she struggles to find a way out of the demented town.
            "
tt0374519,Bad Movie Police Case #1: Galaxy of the Dinosaurs ,2003,3.9,"Action,Comedy,Sci-Fi,Video 14 October 2003
","https://m.media-amazon.com/images/M/MV5BODg3NjkxODMxOV5BMl5BanBnXkFtZTcwODA3MDgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","
                    Follow the adventures of Sgt. Elke Mantooth, Lt. Drucilla Dread and The BMP Task Force as they seek out the worst ""cine-terrorists"" in movie history and bring their crimes to justice for your entertainment! The first BAD MOVIE POLICE case is a little gem from 1992 called GALAXY OF THE DINOSAURS.
            "
